chr p0 p1 gene R2 Zscore.classic p.classic beta_alt se_alt p_alt n_used_snp n_snp
17 7120444 7128592 ACADVL 0.00729137968586015 NA NA NA NA NA 0 265
17 61554422 61599209 ACE 0.244891959833553 NA NA NA NA NA 0 85
17 40023160 40086795 ACLY 0.00115461345928243 NA NA NA NA NA 0 138
17 48503519 48552206 ACSF2 0.00312716629211037 NA NA NA NA NA 0 307
17 42836399 42859214 ADAM11 0.00127743319039054 NA NA NA NA NA 0 137
17 19641297 19652256 ALDH3A1 0.0191491648225497 NA NA NA NA NA 0 80
17 26900133 26904282 ALDOC 0.0103335230968225 NA NA NA NA NA 0 16
17 40996617 41002724 AOC2 0.00155407204842034 NA NA NA NA NA 0 73
17 64208151 64252643 APOH 0.109848433914416 NA NA NA NA NA 0 15
17 79825597 79829282 ARHGDIA 0.000530373888512688 NA NA NA NA NA 0 86
17 41476327 41478505 ARL4D 0.00139865043838387 NA NA NA NA NA 0 104
17 7076750 7082883 ASGR1 0.0370815645343523 NA NA NA NA NA 0 27
17 7004641 7019019 ASGR2 0.0008797150389588 NA NA NA NA NA 0 258
17 3375668 3406713 ASPA 0.00433339350916074 NA NA NA NA NA 0 275
17 7549945 7561086 ATP1B2 0.12349552123137 NA NA NA NA NA 0 15
17 3827169 3867736 ATP2A3 0.00370494168413834 NA NA NA NA NA 0 265
17 8108056 8113918 AURKB 0.00664886095331722 NA NA NA NA NA 0 208
17 63524681 63557765 AXIN2 0.00203415504740332 NA NA NA NA NA 0 167
17 79008948 79091232 BAIAP2 0.0031941270486354 NA NA NA NA NA 0 224
17 40962152 40985367 BECN1 0.000812087686250482 NA NA NA NA NA 0 78
17 76210267 76221717 BIRC5 0.00184381188008191 NA NA NA NA NA 0 369
17 28575218 28619074 BLMH 0.000844934067387006 NA NA NA NA NA 0 60
17 65821640 65980494 BPTF 0.00035315617357097 NA NA NA NA NA 0 214
17 54869274 54916134 C17orf67 0.00180636135576937 NA NA NA NA NA 0 268
17 35732928 35749662 C17orf78 0.00129559803483066 NA NA NA NA NA 0 200
17 79213039 79215081 C17orf89 0.00219011268292059 NA NA NA NA NA 0 228
17 5336097 5352150 C1QBP 0.00212578036470724 NA NA NA NA NA 0 212
17 43037061 43045439 C1QL1 0.08803017917423 NA NA NA NA NA 0 94
17 77018896 77045870 C1QTNF1 0.00165292094507465 NA NA NA NA NA 0 377
17 49707674 50237377 CA10 0.0478294233993448 NA NA NA NA NA 0 15
17 58227297 58248260 CA4 0.00145733037898891 NA NA NA NA NA 0 26
17 46908350 46943884 CALCOCO2 0.0213306205419497 NA NA NA NA NA 0 15
17 3763609 3798185 CAMKK1 0.000520724349700068 NA NA NA NA NA 0 245
17 76987799 77005949 CANT1 0.00396987222118742 NA NA NA NA NA 0 397
17 46147414 46178883 CBX1 0.00106967099148274 NA NA NA NA NA 0 96
17 32687347 32690250 CCL1 0.00273358135654843 NA NA NA NA NA 0 307
17 32612687 32615353 CCL11 0.0132035811529562 NA NA NA NA NA 0 331
17 32683471 32685629 CCL13 0.00411744202356925 NA NA NA NA NA 0 313
17 34310327 34329100 CCL14 0.183685244335987 NA NA NA NA NA 0 15
17 34323476 34329084 CCL15 0.318377692529783 NA NA NA NA NA 0 16
17 34303529 34308532 CCL16 0.205074425793481 NA NA NA NA NA 0 15
17 34391640 34399392 CCL18 0.15970339196518 NA NA NA NA NA 0 41
17 32582304 32584222 CCL2 0.000880817162976655 NA NA NA NA NA 0 342
17 34340096 34345005 CCL23 0.246993673270456 NA NA NA NA NA 0 15
17 34415602 34417515 CCL3 0.0880252606150757 NA NA NA NA NA 0 107
17 34623842 34625731 CCL3L1 0.0393143762162854 NA NA NA NA NA 0 17
17 34198495 34207812 CCL5 0.126805226214629 NA NA NA NA NA 0 15
17 32597240 32599261 CCL7 0.134876131175437 NA NA NA NA NA 0 15
17 32646055 32648421 CCL8 0.316492949177853 NA NA NA NA NA 0 293
17 72462555 72480933 CD300A 0.244316694984417 NA NA NA NA NA 0 105
17 72537247 72542282 CD300C 0.0530981737671188 NA NA NA NA NA 0 17
17 72606026 72619897 CD300E 0.00324375650625552 NA NA NA NA NA 0 282
17 72517313 72527613 CD300LB 0.00138845018743001 NA NA NA NA NA 0 311
17 72690452 72709117 CD300LF 0.000834536631914593 NA NA NA NA NA 0 253
17 7482785 7485429 CD68 0.0930814623449638 NA NA NA NA NA 0 16
17 62006100 62009714 CD79B 0.000897917387790488 NA NA NA NA NA 0 119
17 16245848 16256970 CENPV 0.000521988409430001 NA NA NA NA NA 0 99
17 48541857 48546327 CHAD 0.00979214271498665 NA NA NA NA NA 0 278
17 6977856 6983626 CLEC10A 0.00198215760598422 NA NA NA NA NA 0 270
17 57697219 57773671 CLTC 0.00108668925580912 NA NA NA NA NA 0 67
17 40118759 40131428 CNP 0.038795601554273 NA NA NA NA NA 0 15
17 40947165 40950722 COA3 0.0018938933449461 NA NA NA NA NA 0 76
17 48260650 48278993 COL1A1 0.00138570375628562 NA NA NA NA NA 0 282
17 28705923 28797007 CPD 0.00284854552664715 NA NA NA NA NA 0 63
17 1323983 1366456 CRK 0.0188838486761201 NA NA NA NA NA 0 18
17 38171614 38174066 CSF3 0.00305560572851812 NA NA NA NA NA 0 15
17 80196899 80231607 CSNK1D 0.00252998067705833 NA NA NA NA NA 0 120
17 4636821 4643217 CXCL16 0.0281178333746356 NA NA NA NA NA 0 292
17 4046462 4090605 CYB5D2 0.0521283994818281 NA NA NA NA NA 0 16
17 74523438 74547257 CYGB 0.00308476063165977 NA NA NA NA NA 0 246
17 79993012 79995608 DCXR 0.00924603571281214 NA NA NA NA NA 0 15
17 40253422 40268985 DHX58 0.000691768295031716 NA NA NA NA NA 0 132
17 41561233 41621831 DHX8 0.000584195053956488 NA NA NA NA NA 0 15
17 7093209 7123021 DLG4 0.00117001276883152 NA NA NA NA NA 0 259
17 48067369 48072588 DLX3 0.00297804166916233 NA NA NA NA NA 0 270
17 48046334 48052321 DLX4 0.00197675618193604 NA NA NA NA NA 0 279
17 5810 121634 DOC2B 0.00380102265285804 NA NA NA NA NA 0 131
17 41843489 41856356 DUSP3 0.00432378746393359 NA NA NA NA NA 0 117
17 7128660 7137864 DVL2 0.00272307006295785 NA NA NA NA NA 0 256
17 56160776 56172897 DYNLL2 0.0634327649928837 NA NA NA NA NA 0 16
17 7608520 7614696 EFNB3 0.00104114612873577 NA NA NA NA NA 0 258
17 7476024 7482323 EIF4A1 0.00269034850712581 NA NA NA NA NA 0 245
17 78109013 78120982 EIF4A3 0.00184575701544626 NA NA NA NA NA 0 259
17 7210318 7215774 EIF5A 0.0177432845850872 NA NA NA NA NA 0 254
17 77071021 77084681 ENGASE 0.21456058129554 NA NA NA NA NA 0 16
17 4851387 4860426 ENO3 0.0535081949348348 NA NA NA NA NA 0 15
17 77704681 77738304 ENPP7 0.371501682285771 NA NA NA NA NA 0 15
17 79202077 79212891 ENTHD2 0.00431512731735164 NA NA NA NA NA 0 230
17 37844167 37886679 ERBB2 0.000380606056685146 NA NA NA NA NA 0 15
17 62116502 62208179 ERN1 0.00527271938286452 NA NA NA NA NA 0 108
17 42430583 42441243 FAM171A2 0.00108650250767724 NA NA NA NA NA 0 128
17 66531254 66597530 FAM20A 0.0410262618809615 NA NA NA NA NA 0 219
17 80036214 80056208 FASN 0.0174938945639572 NA NA NA NA NA 0 15
17 18148150 18162230 FLII 0.0152964026333726 NA NA NA NA NA 0 17
17 78075355 78093678 GAA 0.0707057772663876 NA NA NA NA NA 0 253
17 7143333 7146089 GABARAP 0.00102058351175679 NA NA NA NA NA 0 252
17 73747675 73761792 GALK1 0.0068140600751045 NA NA NA NA NA 0 164
17 9813926 10101868 GAS7 0.00340001027479002 NA NA NA NA NA 0 344
17 42982376 42994305 GFAP 0.000320971095238696 NA NA NA NA NA 0 126
17 73232694 73258444 GGA3 0.0105824532018254 NA NA NA NA NA 0 142
17 61994560 61996179 GH1 0.000229865426895842 NA NA NA NA NA 0 22
17 61957578 61959295 GH2 0.0018411208111694 NA NA NA NA NA 0 121
17 40340817 40346531 GHDC 0.000770179690218017 NA NA NA NA NA 0 17
17 47035916 47045958 GIP 0.00296205583807502 NA NA NA NA NA 0 179
17 4692254 4693685 GLTPD2 0.0555134534343993 NA NA NA NA NA 0 73
17 47280153 47287936 GNGT2 0.00662045063917794 NA NA NA NA NA 0 198
17 28804380 28854610 GOSR1 0.00163482896666286 NA NA NA NA NA 0 66
17 4835592 4838325 GP1BA 0.0243595612958751 NA NA NA NA NA 0 63
17 72363546 72368761 GPR142 0.00326710178549754 NA NA NA NA NA 0 348
17 18923986 18950950 GRAP 0.00232162065286667 NA NA NA NA NA 0 50
17 73314157 73401790 GRB2 0.00864601138651963 NA NA NA NA NA 0 139
17 37894180 37903544 GRB7 0.000815717850636538 NA NA NA NA NA 0 80
17 42422614 42430470 GRN 0.0164425226623133 NA NA NA NA NA 0 108
17 43224684 43229468 HEXIM1 0.0180019862471742 NA NA NA NA NA 0 15
17 43238067 43247407 HEXIM2 0.00251705103667241 NA NA NA NA NA 0 112
17 79650356 79670168 HGS 0.00275976348169633 NA NA NA NA NA 0 94
17 73131343 73164376 HN1 0.000735240193734616 NA NA NA NA NA 0 159
17 13399006 13505244 HS3ST3A1 0.0108457978059393 NA NA NA NA NA 0 392
17 14204400 14252721 HS3ST3B1 0.016043828973064 NA NA NA NA NA 0 338
17 40701232 40707231 HSD17B1 0.0016568832970221 NA NA NA NA NA 0 81
17 62079954 62097994 ICAM2 0.00257878124185177 NA NA NA NA NA 0 108
17 73008765 73017356 ICT1 0.00716225966079066 NA NA NA NA NA 0 162
17 38599702 38613983 IGFBP4 0.00231525344642666 NA NA NA NA NA 0 20
17 74708919 74722866 JMJD6 0.00206940044905978 NA NA NA NA NA 0 262
17 39775692 39943183 JUP 0.00058039436819978 NA NA NA NA NA 0 15
17 40265126 40277610 KAT2A 0.00121243363569836 NA NA NA NA NA 0 127
17 4901243 4931696 KIF1C 0.00237257239894746 NA NA NA NA NA 0 219
17 66031635 66042958 KPNA2 0.00142379686146014 NA NA NA NA NA 0 208
17 45726842 45762871 KPNB1 0.00145457241572508 NA NA NA NA NA 0 106
17 39766030 39772151 KRT16 0.00161978759402995 NA NA NA NA NA 0 116
17 39775689 39781094 KRT17 0.000542036330074715 NA NA NA NA NA 0 16
17 39679869 39684560 KRT19 0.00217850896868209 NA NA NA NA NA 0 121
17 39032193 39041479 KRT20 0.00107304919411055 NA NA NA NA NA 0 163
17 39221369 39222361 KRTAP2-4 0.00552082010775964 NA NA NA NA NA 0 132
17 76967320 76976191 LGALS3BP 0.0340588932539758 NA NA NA NA NA 0 15
17 25956824 25976586 LGALS9 0.0495118000451219 NA NA NA NA NA 0 75
17 56295909 56345879 LPO 0.0262467373166609 NA NA NA NA NA 0 164
17 44588877 44633016 LRRC37A2 0.000776203125351703 NA NA NA NA NA 0 57
17 48452420 48474914 LRRC59 0.00537024232651111 NA NA NA NA NA 0 296
17 79876146 79885590 MAFG 0.0014371611057802 NA NA NA NA NA 0 94
17 21187984 21218552 MAP2K3 0.00074315066491156 NA NA NA NA NA 0 146
17 11924141 12047147 MAP2K4 0.000520531756375795 NA NA NA NA NA 0 262
17 67410839 67539472 MAP2K6 0.00212046326617462 NA NA NA NA NA 0 157
17 61699775 61773663 MAP3K3 0.00514295047177853 NA NA NA NA NA 0 115
17 43971748 44105700 MAPT 0.000433474004895265 NA NA NA NA NA 0 74
17 37560538 37607539 MED1 0.00339949224763568 NA NA NA NA NA 0 102
17 19286755 19290553 MFAP4 0.0236306482022519 NA NA NA NA NA 0 15
17 62461569 62546003 MILR1 0.000240056160335404 NA NA NA NA NA 0 95
17 56347217 56358296 MPO 0.0599142544979977 NA NA NA NA NA 0 144
17 60704762 60770958 MRC2 0.0851141046586463 NA NA NA NA NA 0 124
17 74668633 74707098 MXRA7 0.130319728229423 NA NA NA NA NA 0 16
17 40688190 40696467 NAGLU 0.126513413434927 NA NA NA NA NA 0 15
17 42081914 42086431 NAGS 0.000751037206816966 NA NA NA NA NA 0 142
17 21238870 21253410 NATD1 0.00429874174898854 NA NA NA NA NA 0 145
17 41322498 41363708 NBR1 0.00198542026780265 NA NA NA NA NA 0 96
17 7218947 7232712 NEURL4 0.00219811836641913 NA NA NA NA NA 0 250
17 46125691 46138849 NFE2L1 0.000595298093983533 NA NA NA NA NA 0 90
17 47572655 47592379 NGFR 0.00171529840415948 NA NA NA NA NA 0 221
17 7308193 7323179 NLGN2 0.0315473087118042 NA NA NA NA NA 0 16
17 5402747 5522744 NLRP1 0.00220926529624613 NA NA NA NA NA 0 221
17 49230897 49239789 NME1 0.00247806551128265 NA NA NA NA NA 0 166
17 49230951 49249105 NME2 0.212183190174279 NA NA NA NA NA 0 16
17 43128978 43186384 NMT1 0.000845213958887362 NA NA NA NA NA 0 125
17 54671060 54672951 NOG 0.0142369582218788 NA NA NA NA NA 0 24
17 79910388 79919716 NOTUM 0.00837911255474938 NA NA NA NA NA 0 95
17 79523913 79615495 NPLOC4 0.00380458858201949 NA NA NA NA NA 0 144
17 78440948 78451643 NPTX1 0.0824544724079198 NA NA NA NA NA 0 167
17 38249040 38256978 NR1D1 0.000667335395389531 NA NA NA NA NA 0 121
17 44668035 44834830 NSF 0.00145755852559992 NA NA NA NA NA 0 67
17 73126320 73127890 NT5C 0.0913749062861352 NA NA NA NA NA 0 15
17 39981335 39992523 NT5C3L 0.0137328167469623 NA NA NA NA NA 0 15
17 17206649 17250977 NT5M 0.00314770957460672 NA NA NA NA NA 0 16
17 8924859 9147317 NTN1 0.129333647980818 NA NA NA NA NA 0 15
17 47653220 47661189 NXPH3 0.0021486553092918 NA NA NA NA NA 0 237
17 29599031 29624557 OMG 0.0070272129277552 NA NA NA NA NA 0 168
17 1945327 1946724 OVCA2 0.0541916701042852 NA NA NA NA NA 0 16
17 79801035 79818570 P4HB 0.0205562175357083 NA NA NA NA NA 0 15
17 48172101 48189516 PDK2 0.00311176412560627 NA NA NA NA NA 0 259
17 62399863 62491136 PECAM1 0.00148293540619748 NA NA NA NA NA 0 107
17 36921942 36956379 PIP4K2B 0.00150585030627378 NA NA NA NA NA 0 212
17 1421012 1466110 PITPNA 0.00309562624663158 NA NA NA NA NA 0 225
