chr p0 p1 gene R2 Zscore.classic p.classic beta_alt se_alt p_alt n_used_snp n_snp
13 111766906 111958084 ARHGEF7 0.000997159453810849 NA NA NA NA NA 0 714
13 50202435 50208008 ARL11 0.000143313960821015 NA NA NA NA NA 0 242
13 114303119 114312501 ATP4B 0.00105523909363911 NA NA NA NA NA 0 398
13 31774073 31906413 B3GALTL 0.0256303370082432 NA NA NA NA NA 0 471
13 24881304 24896673 C1QTNF9 0.019586027937696 NA NA NA NA NA 0 540
13 37005967 37017019 CCNA1 0.000361712547392337 NA NA NA NA NA 0 380
13 53029564 53050763 CKAP2 0.000738632131827988 NA NA NA NA NA 0 221
13 77564795 77576652 CLN5 0.00808308272637709 NA NA NA NA NA 0 246
13 46627321 46679211 CPB2 0.135024807833303 NA NA NA NA NA 0 372
13 36345478 36705443 DCLK1 0.0213218521738916 NA NA NA NA NA 0 322
13 114110134 114145267 DCUN1D2 0.000794706734969799 NA NA NA NA NA 0 440
13 43597339 43683045 DNAJC15 0.000566256314177656 NA NA NA NA NA 0 378
13 99445741 99738879 DOCK9 0.000951527137955695 NA NA NA NA NA 0 524
13 107142079 107187462 EFNB2 0.00333020096746587 NA NA NA NA NA 0 598
13 43787654 44361044 ENOX1 0.000183350786794841 NA NA NA NA NA 0 448
13 47345391 47371367 ESD 0.0328892876511077 NA NA NA NA NA 0 377
13 37572953 37583750 EXOSC8 0.000217521253799968 NA NA NA NA NA 0 326
13 113777128 113803843 F10 0.0242612412429329 NA NA NA NA NA 0 512
13 113760105 113774995 F7 0.249685512415638 NA NA NA NA NA 0 523
13 22245522 22278637 FGF9 0.00247134896388374 NA NA NA NA NA 0 594
13 28874489 29069265 FLT1 0.000975720229989559 NA NA NA NA NA 0 553
13 28577411 28674729 FLT3 0.00138747765614831 NA NA NA NA NA 0 469
13 39261266 39460074 FREM2 0.000520774696668396 NA NA NA NA NA 0 345
13 114523522 114567046 GAS6 0.0379182596318037 NA NA NA NA NA 0 332
13 92050929 93519490 GPC5 0.125575897070735 NA NA NA NA NA 0 553
13 93879095 95059655 GPC6 0.00304248629431751 NA NA NA NA NA 0 670
13 31032884 31191734 HMGB1 0.00151048262162775 NA NA NA NA NA 0 563
13 96743093 97485671 HS6ST3 0.00889779553711646 NA NA NA NA NA 0 364
13 31710762 31736525 HSPH1 0.000679981700433723 NA NA NA NA NA 0 496
13 47405685 47471169 HTR2A 0.000470701345230076 NA NA NA NA NA 0 396
13 21276266 21297237 IL17D 0.000588975470515712 NA NA NA NA NA 0 442
13 111365083 111373421 ING1 0.00125506153816061 NA NA NA NA NA 0 650
13 48807294 48837063 ITM2B 0.000584762730395015 NA NA NA NA NA 0 255
13 103436631 103451357 KDELC1 0.00165682373842741 NA NA NA NA NA 0 425
13 33590207 33640282 KL 0.0287045322264927 NA NA NA NA NA 0 341
13 113951556 113977987 LAMP1 0.000218057815140269 NA NA NA NA NA 0 476
13 46700055 46786006 LCP1 0.0135454584695265 NA NA NA NA NA 0 403
13 53277399 53313947 LECT1 0.000717442084564623 NA NA NA NA NA 0 231
13 113548692 113754053 MCF2L 0.0215815683579344 NA NA NA NA NA 0 598
13 48627459 48669267 MED4 0.0001765860701033 NA NA NA NA NA 0 282
13 28009776 28024739 MTIF3 0.00128818722344651 NA NA NA NA NA 0 524
13 25802307 25862147 MTMR6 0.0014755748296915 NA NA NA NA NA 0 472
13 39612443 39624246 NHLRC3 0.000640141086352831 NA NA NA NA NA 0 339
13 53602894 53626192 OLFM4 0.000521096067909222 NA NA NA NA NA 0 219
13 25670300 25673389 PABPC3 0.000310896045811451 NA NA NA NA NA 0 483
13 53418109 53422775 PCDH8 0.00090813606767739 NA NA NA NA NA 0 220
13 66876967 67804468 PCDH9 0.0532930195325959 NA NA NA NA NA 0 354
13 38136720 38172981 POSTN 0.0451189643065079 NA NA NA NA NA 0 317
13 98086476 98121382 RAP2A 0.00136677433713282 NA NA NA NA NA 0 397
13 48877887 49056122 RB1 0.000913864453335525 NA NA NA NA NA 0 273
13 37393361 37403241 RFXAP 0.000160886059260841 NA NA NA NA NA 0 368
13 21714653 21723221 SAP18 0.000767102640940471 NA NA NA NA NA 0 559
13 26618735 26625169 SHISA2 0.000381036794188482 NA NA NA NA NA 0 505
13 84451344 84456528 SLITRK1 0.0018656693318603 NA NA NA NA NA 0 196
13 88324870 88331871 SLITRK5 0.0268291529102269 NA NA NA NA NA 0 201
13 86366925 86373623 SLITRK6 0.025028704097256 NA NA NA NA NA 0 222
13 36875775 36944317 SPG20 0.000916975338469234 NA NA NA NA NA 0 377
13 99102455 99230194 STK24 0.000448671812644823 NA NA NA NA NA 0 469
13 53226844 53275044 SUGT1 0.000553070395823396 NA NA NA NA NA 0 240
13 111968531 111996596 TEX29 0.000379188822606241 NA NA NA NA NA 0 591
13 52951305 52980629 THSD1 0.0815548961454685 NA NA NA NA NA 0 48
13 24144509 24250232 TNFRSF19 0.0117502275030934 NA NA NA NA NA 0 658
13 43136872 43182149 TNFSF11 0.000760592289021016 NA NA NA NA NA 0 336
13 108903588 108960832 TNFSF13B 0.00363553848817369 NA NA NA NA NA 0 609
13 45911008 45915505 TPT1 0.000902460433452216 NA NA NA NA NA 0 357
13 38923986 38937140 UFM1 0.000413163017255268 NA NA NA NA NA 0 318
