chr p0 p1 gene R2 Zscore.classic p.classic beta_alt se_alt p_alt n_used_snp n_snp
17 41102543 41116515 AARSD1 0.00769064626183825 NA NA NA NA NA 0 17
17 73937588 73975515 ACOX1 0.00220658871310713 NA NA NA NA NA 0 370
17 19641297 19652256 ALDH3A1 0.075128006698464 NA NA NA NA NA 0 73
17 41003201 41010147 AOC3 0.130585227569518 NA NA NA NA NA 0 39
17 64208151 64252643 APOH 0.10658056481062 NA NA NA NA NA 0 15
17 7076750 7082883 ASGR1 0.0167777808718806 NA NA NA NA NA 0 15
17 79008948 79091232 BAIAP2 0.00287433286428549 NA NA NA NA NA 0 475
17 28575218 28619074 BLMH 0.13571533986815 NA NA NA NA NA 0 125
17 77018896 77045870 C1QTNF1 0.0219587649694571 NA NA NA NA NA 0 17
17 58227297 58248260 CA4 0.0356881995720059 NA NA NA NA NA 0 22
17 3763609 3798185 CAMKK1 0.0346735814611852 NA NA NA NA NA 0 179
17 76987799 77005949 CANT1 0.0143124213884126 NA NA NA NA NA 0 17
17 32612687 32615353 CCL11 0.00807207435631755 NA NA NA NA NA 0 59
17 32683471 32685629 CCL13 0.0423558638345908 NA NA NA NA NA 0 15
17 34310327 34329100 CCL14 0.0778063680360279 NA NA NA NA NA 0 19
17 34323476 34329084 CCL15 0.379826477261184 NA NA NA NA NA 0 16
17 34303529 34308532 CCL16 0.175083643220123 NA NA NA NA NA 0 55
17 34391640 34399392 CCL18 0.102701221385952 NA NA NA NA NA 0 308
17 32582304 32584222 CCL2 0.00255202134129183 NA NA NA NA NA 0 18
17 34340096 34345005 CCL23 0.0953533700943037 NA NA NA NA NA 0 185
17 34415602 34417515 CCL3 0.0578215285183952 NA NA NA NA NA 0 335
17 34430983 34433014 CCL4 0.090191059574645 NA NA NA NA NA 0 334
17 34198495 34207812 CCL5 0.018931897758804 NA NA NA NA NA 0 308
17 32597240 32599261 CCL7 0.0120158391889643 NA NA NA NA NA 0 15
17 32646055 32648421 CCL8 0.276189820070315 NA NA NA NA NA 0 269
17 72537247 72542282 CD300C 0.108457562519087 NA NA NA NA NA 0 16
17 72606026 72619897 CD300E 0.0968929730805127 NA NA NA NA NA 0 508
17 72690452 72709117 CD300LF 0.397588784404306 NA NA NA NA NA 0 23
17 41924516 41940997 CD300LG 0.0442742477007425 NA NA NA NA NA 0 119
17 62006100 62009714 CD79B 0.0118843755961068 NA NA NA NA NA 0 24
17 45195069 45266788 CDC27 0.00506094606983885 NA NA NA NA NA 0 17
