chr p0 p1 gene R2 Zscore.classic p.classic beta_alt se_alt p_alt n_used_snp n_snp
12 52300692 52317145 ACVRL1 0.0613573849768967 NA NA NA NA NA 0 32
12 47469490 47473734 AMIGO2 0.0324311061323657 NA NA NA NA NA 0 144
12 51674822 51718452 BIN2 0.00654447351866963 NA NA NA NA NA 0 19
12 54104903 54121529 CALCOCO1 0.00451775428170012 NA NA NA NA NA 0 304
12 7623409 7656489 CD163 0.000407804161354156 NA NA NA NA NA 0 34
12 6554033 6560884 CD27 0.042689459633015 NA NA NA NA NA 0 15
12 6896024 6929974 CD4 0.0481098034678953 NA NA NA NA NA 0 24
12 56119107 56123491 CD63 0.00214712764683294 NA NA NA NA NA 0 242
12 9905082 9913497 CD69 0.000586137159470539 NA NA NA NA NA 0 173
12 106631655 106698057 CKAP4 0.0255508705444708 NA NA NA NA NA 0 322
12 10222153 10264226 CLEC1A 0.0620988524984536 NA NA NA NA NA 0 21
12 10138241 10166023 CLEC1B 0.0130732959002495 NA NA NA NA NA 0 25
12 7882011 7904201 CLEC4C 0.00123735149275475 NA NA NA NA NA 0 17
12 10269376 10282857 CLEC7A 0.210337498374681 NA NA NA NA NA 0 15
12 56703626 56710120 CNPY2 0.00122114731201208 NA NA NA NA NA 0 220
12 41086244 41466220 CNTN1 0.0674862156399579 NA NA NA NA NA 0 54
12 69235977 69365350 CPM 0.0140717196156548 NA NA NA NA NA 0 47
12 3715799 3873985 CRACR2A 0.0165473986391096 NA NA NA NA NA 0 31
12 94071151 94288616 CRADD 0.00295495312764342 NA NA NA NA NA 0 17
12 91539025 91576900 DCN 0.00176629360891532 NA NA NA NA NA 0 262
12 57923885 57941114 DCTN2 0.000468685109075296 NA NA NA NA NA 0 207
12 122692210 122712081 DIABLO 0.00139376974939572 NA NA NA NA NA 0 196
12 57998405 58003587 DTX3 0.00680267092859744 NA NA NA NA NA 0 215
12 53399942 53435993 EIF4B 0.00122516644120456 NA NA NA NA NA 0 361
12 7022909 7032861 ENO2 0.00794488652449214 NA NA NA NA NA 0 17
12 56473641 56497289 ERBB3 0.028669928412324 NA NA NA NA NA 0 28
12 4477393 4488894 FGF23 0.00630984248131977 NA NA NA NA NA 0 603
12 2904119 2914576 FKBP4 0.00287659983966111 NA NA NA NA NA 0 603
12 104382762 104457961 GLT8D2 0.0119483516840324 NA NA NA NA NA 0 15
12 13127798 13153207 HEBP1 0.00664197889147291 NA NA NA NA NA 0 15
12 104323885 104347423 HSP90B1 0.00123842104632698 NA NA NA NA NA 0 398
12 68548548 68553527 IFNG 0.00155033860629832 NA NA NA NA NA 0 399
12 53491220 53496129 IGFBP6 0.00537114665350433 NA NA NA NA NA 0 341
12 57828543 57844611 INHBC 0.159344683770199 NA NA NA NA NA 0 115
12 25157276 25261269 IRAG2 0.00180670756192619 NA NA NA NA NA 0 475
12 44152747 44183346 IRAK4 0.0015484954841474 NA NA NA NA NA 0 220
12 54789045 54813244 ITGA5 0.00205979622773273 NA NA NA NA NA 0 287
12 53585102 53601091 ITGB7 0.00740761191089115 NA NA NA NA NA 0 44
