chr p0 p1 gene R2 Zscore.classic p.classic beta_alt se_alt p_alt n_used_snp n_snp
14 69340860 69446157 ACTN1 0.0205112110493565 NA NA NA NA NA 0 22
14 105190523 105213662 ADSSL1 0.0123877045656969 NA NA NA NA NA 0 19
14 77924213 77935817 AHSA1 0.0028097030801552 NA NA NA NA NA 0 185
14 105235686 105262088 AKT1 0.00608928266099171 NA NA NA NA NA 0 107
14 74523553 74551196 ALDH6A1 0.00478352393527645 NA NA NA NA NA 0 151
14 103388993 103399933 AMN 0.00226625532451699 NA NA NA NA NA 0 120
14 21152336 21167130 ANG 0.301140273664981 NA NA NA NA NA 0 21
14 24028774 24037279 AP1G2 0.0416589487511333 NA NA NA NA NA 0 49
14 20923350 20925927 APEX1 0.0354055873172922 NA NA NA NA NA 0 46
14 50359810 50361490 ARF6 0.0016827762283246 NA NA NA NA NA 0 152
14 68086515 68118437 ARG2 0.000794510990309955 NA NA NA NA NA 0 133
14 32545320 32628934 ARHGAP5 0.00289366900724358 NA NA NA NA NA 0 211
14 92524896 92572965 ATXN3 0.215113298026779 NA NA NA NA NA 0 43
14 104022881 104029168 BAG5 0.00158554583352148 NA NA NA NA NA 0 150
14 75988768 76013358 BATF 0.00137027916198571 NA NA NA NA NA 0 208
14 23767999 23780968 BCL2L2 0.00172830884283121 NA NA NA NA NA 0 247
14 54416454 54425479 BMP4 0.0022111299671972 NA NA NA NA NA 0 192
14 105675623 105781926 BRF1 0.00242384316587659 NA NA NA NA NA 0 53
14 23456110 23479375 C14orf93 0.00205004267144073 NA NA NA NA NA 0 315
14 20779527 20801471 CCNB1IP1 0.00406747055759453 NA NA NA NA NA 0 363
14 103398716 103523799 CDC42BPB 0.00161550770874973 NA NA NA NA NA 0 191
14 54863567 54886936 CDKN3 0.00190834539829709 NA NA NA NA NA 0 210
14 93389425 93401638 CHGA 0.0273496116946999 NA NA NA NA NA 0 34
14 102808956 102829253 CINP 0.00143024391683412 NA NA NA NA NA 0 139
14 103985996 103989448 CKB 0.00261301437267422 NA NA NA NA NA 0 161
14 24974559 24977471 CMA1 0.000926110856750611 NA NA NA NA NA 0 197
14 31343720 31364271 COCH 0.165227645011608 NA NA NA NA NA 0 41
14 105952654 105958604 CRIP1 0.00131776314536891 NA NA NA NA NA 0 29
14 105939299 105946499 CRIP2 0.000583346567216818 NA NA NA NA NA 0 32
14 25042728 25045466 CTSG 0.0027738128215409 NA NA NA NA NA 0 177
14 69517598 69619867 DCAF5 0.00295220520949414 NA NA NA NA NA 0 181
14 101192042 101201539 DLK1 0.00458057734636196 NA NA NA NA NA 0 275
14 31915242 31926716 DTD2 0.0696981812968539 NA NA NA NA NA 0 105
14 21214051 21216539 EDDM3A 0.0130211210294239 NA NA NA NA NA 0 430
14 21236586 21239107 EDDM3B 0.00209360064407716 NA NA NA NA NA 0 413
14 23825611 23834961 EFS 0.00151635754387118 NA NA NA NA NA 0 202
14 67826714 67853233 EIF2S1 0.0021836876970572 NA NA NA NA NA 0 126
14 103799881 103811362 EIF5 0.00363300386712583 NA NA NA NA NA 0 133
14 74424713 74486102 ENTPD5 0.150506806965837 NA NA NA NA NA 0 17
14 69846848 69865344 ERH 0.00680141674514638 NA NA NA NA NA 0 143
14 53106634 53162618 ERO1L 0.0050191609095967 NA NA NA NA NA 0 154
14 100437786 100610573 EVL 0.0294168681357666 NA NA NA NA NA 0 16
14 35514113 35582336 FAM177A1 0.209839000618642 NA NA NA NA NA 0 15
14 92335756 92414331 FBLN5 0.0206903985762377 NA NA NA NA NA 0 59
14 45584803 45604522 FKBP3 0.00126568631119127 NA NA NA NA NA 0 92
14 85996488 86095034 FLRT2 0.139160542075449 NA NA NA NA NA 0 150
14 65877310 66210839 FUT8 0.102110197289989 NA NA NA NA NA 0 66
14 69725994 69821183 GALNT16 0.113383957803723 NA NA NA NA NA 0 15
14 55308726 55369570 GCH1 0.000852105147653903 NA NA NA NA NA 0 151
14 95999840 96011061 GLRX5 0.00380892668856178 NA NA NA NA NA 0 309
14 24701628 24708448 GMPR2 0.0698109021264117 NA NA NA NA NA 0 15
14 53241912 53258386 GNPNAT1 0.064024421272042 NA NA NA NA NA 0 109
14 59895740 59932060 GPR135 0.00181719039758014 NA NA NA NA NA 0 132
14 91698876 91720269 GPR68 0.00175502620967271 NA NA NA NA NA 0 200
14 65405870 65409531 GPX2 0.00373070698510215 NA NA NA NA NA 0 143
14 96829814 96853625 GSKIP 0.00204997570139946 NA NA NA NA NA 0 270
14 77787227 77797940 GSTZ1 0.268090792318567 NA NA NA NA NA 0 19
14 25100160 25103473 GZMB 0.0113878301366314 NA NA NA NA NA 0 194
14 25075686 25078905 GZMH 0.00336431741499076 NA NA NA NA NA 0 176
14 62162231 62214976 HIF1A 0.00252890853666844 NA NA NA NA NA 0 206
14 21677295 21737653 HNRNPC 0.00167730008808699 NA NA NA NA NA 0 297
14 102547075 102606036 HSP90AA1 0.00343364196421865 NA NA NA NA NA 0 130
14 106109389 106111127 IGHG2 0.000304166499428711 NA NA NA NA NA 0 15
14 106090687 106092403 IGHG4 0.000438069995807985 NA NA NA NA NA 0 22
14 23842018 23845612 IL25 0.00433577154209122 NA NA NA NA NA 0 236
14 24630262 24635774 IRF9 0.00235720096368112 NA NA NA NA NA 0 169
14 105607318 105635161 JAG2 0.00101758096029278 NA NA NA NA NA 0 63
14 24037244 24048009 JPH4 0.00151160830934982 NA NA NA NA NA 0 215
14 104028233 104167888 KLC1 0.00511481562233238 NA NA NA NA NA 0 147
14 55590828 55612126 LGALS3 0.119544645132923 NA NA NA NA NA 0 15
14 93170152 93215047 LGMN 0.0466333371739063 NA NA NA NA NA 0 25
14 42076773 42373752 LRFN5 0.00350407869543829 NA NA NA NA NA 0 79
14 23340822 23350789 LRP10 0.0151617951092293 NA NA NA NA NA 0 21
14 77292715 77336647 LRRC74A 0.00214592754222605 NA NA NA NA NA 0 304
14 24780656 24787242 LTB4R 0.00282993818821225 NA NA NA NA NA 0 178
14 103851729 103970168 MARK3 0.00399448616258431 NA NA NA NA NA 0 161
14 65472892 65569413 MAX 0.0748753316700062 NA NA NA NA NA 0 41
14 47308826 48144157 MDGA2 0.0749585134359169 NA NA NA NA NA 0 19
14 50087489 50090198 MGAT2 0.0443877552658953 NA NA NA NA NA 0 157
14 23305766 23318236 MMP14 0.00274149660893601 NA NA NA NA NA 0 301
14 23299088 23304246 MRPL52 0.00216110715788892 NA NA NA NA NA 0 319
14 64854749 64926722 MTHFD1 0.0336173920299522 NA NA NA NA NA 0 126
14 24834879 24848810 NFATC4 0.000884091214766058 NA NA NA NA NA 0 182
14 35870717 35873955 NFKBIA 0.00532470376499234 NA NA NA NA NA 0 98
14 52471521 52535712 NID2 0.146340676741687 NA NA NA NA NA 0 19
14 26912299 27066960 NOVA1 0.00176459863875304 NA NA NA NA NA 0 194
14 105046101 105056852 NRAC 0.00290731384608513 NA NA NA NA NA 0 140
14 78708734 80330762 NRXN3 0.00350304890845695 NA NA NA NA NA 0 175
14 94492675 94515276 OTUB2 0.0011863234757763 NA NA NA NA NA 0 312
14 23790498 23795394 PABPN1 0.00351139474441899 NA NA NA NA NA 0 247
14 73704205 73741348 PAPLN 0.00193922790026979 NA NA NA NA NA 0 115
14 56584532 56768244 PELI2 0.00305147104932454 NA NA NA NA NA 0 224
14 75408537 75422487 PGF 0.00242588449499063 NA NA NA NA NA 0 164
14 20937113 20945253 PNP 0.151468157823512 NA NA NA NA NA 0 236
14 50110273 50155140 POLE2 0.00278157907733142 NA NA NA NA NA 0 157
14 60712470 60765805 PPM1A 0.00649049663543754 NA NA NA NA NA 0 54
14 58711549 58738730 PSMA3 0.00324699533590662 NA NA NA NA NA 0 159
14 35747839 35786699 PSMA6 0.00165194941016427 NA NA NA NA NA 0 108
14 23485752 23504439 PSMB5 0.00406986992873969 NA NA NA NA NA 0 313
14 24605367 24608176 PSME1 0.00592089468279404 NA NA NA NA NA 0 16
14 24612574 24616779 PSME2 0.0405690941364218 NA NA NA NA NA 0 16
14 74318547 74353530 PTGR2 0.00193256152133113 NA NA NA NA NA 0 132
14 51324609 51411454 PYGL 0.0535963187914802 NA NA NA NA NA 0 20
14 21927179 21945132 RAB2B 0.00217699233906697 NA NA NA NA NA 0 241
14 23369854 23388393 RBM23 0.000561270962200169 NA NA NA NA NA 0 336
14 21269387 21271437 RNASE1 0.133434353160742 NA NA NA NA NA 0 21
14 20973696 20979328 RNASE10 0.0049951973353759 NA NA NA NA NA 0 406
14 21500979 21502944 RNASE13 0.00364372150893008 NA NA NA NA NA 0 345
14 21423611 21424595 RNASE2 0.0591346561716214 NA NA NA NA NA 0 36
14 21359558 21360507 RNASE3 0.121548538473539 NA NA NA NA NA 0 94
