chr p0 p1 gene R2 Zscore.classic p.classic beta_alt se_alt p_alt n_used_snp n_snp
7 100487615 100494594 ACHE 0.00360064688097034 NA NA NA NA NA 0 153
7 87563458 87832204 ADAM22 0.146874396019 NA NA NA NA NA 0 49
7 150782918 150841523 AGAP3 0.00520570246794837 NA NA NA NA NA 0 274
7 16831435 16873057 AGR2 0.00474703223690334 NA NA NA NA NA 0 270
7 16899029 16921611 AGR3 0.00589703319692831 NA NA NA NA NA 0 269
7 134127102 134144036 AKR1B1 0.0293245127588266 NA NA NA NA NA 0 21
7 134212344 134226160 AKR1B10 0.00395692624147826 NA NA NA NA NA 0 167
7 137687070 137802732 AKR1D1 0.0118583869324021 NA NA NA NA NA 0 63
7 150521715 150558592 AOC1 0.304114608350864 NA NA NA NA NA 0 15
7 99699172 99707968 AP4M1 0.00188188141829685 NA NA NA NA NA 0 51
7 127228399 127231759 ARF5 0.00131407693429891 NA NA NA NA NA 0 91
7 102715328 102740205 ARMC10 0.00145949641155122 NA NA NA NA NA 0 70
7 65540785 65558545 ASL 0.0321154235064832 NA NA NA NA NA 0 43
7 99046098 99063954 ATP5J2 0.000883762670843709 NA NA NA NA NA 0 66
7 99564343 99573780 AZGP1 0.11479354789694 NA NA NA NA NA 0 15
7 107220422 107269615 BCAP29 0.000421066830748347 NA NA NA NA NA 0 17
7 43798279 43846939 BLVRA 0.0308967473170833 NA NA NA NA NA 0 163
7 33944523 34195484 BMPER 0.046830490039755 NA NA NA NA NA 0 24
7 134331560 134364565 BPGM 0.00908697777691253 NA NA NA NA NA 0 157
7 140419127 140624564 BRAF 0.0030011223307208 NA NA NA NA NA 0 153
7 2577511 2595361 BRAT1 0.00595351942839581 NA NA NA NA NA 0 312
7 47834889 47859445 C7orf69 0.0036767822220032 NA NA NA NA NA 0 235
7 135347244 135378166 C7orf73 0.00137484627069545 NA NA NA NA NA 0 213
7 71244476 71912136 CALN1 0.00360875564943987 NA NA NA NA NA 0 197
7 44256749 44374176 CAMK2B 0.00397993392671693 NA NA NA NA NA 0 158
7 142985308 143004789 CASP2 0.00399648725735488 NA NA NA NA NA 0 137
7 115927434 116148595 CAV2 0.000362951383020634 NA NA NA NA NA 0 143
7 26240782 26252976 CBX3 0.00334556304335789 NA NA NA NA NA 0 192
7 23636998 23684327 CCDC126 0.093091965889532 NA NA NA NA NA 0 15
7 75276622 75452674 CCL24 0.00267215851767036 NA NA NA NA NA 0 155
7 75234490 75419214 CCL26 0.0014038158674938 NA NA NA NA NA 0 153
7 45039074 45116068 CCM2 0.00772321133767908 NA NA NA NA NA 0 183
7 79998891 80308593 CD36 0.0116654535918679 NA NA NA NA NA 0 188
7 105517242 105676877 CDHR3 0.00195484177993957 NA NA NA NA NA 0 293
7 117105838 117356025 CFTR 0.000985204278951514 NA NA NA NA NA 0 113
7 2443223 2474242 CHST12 0.0407392219406148 NA NA NA NA NA 0 17
7 139208602 139229730 CLEC2L 0.00230855555628468 NA NA NA NA NA 0 203
7 99717236 99723134 CNPY4 0.00147696799594968 NA NA NA NA NA 0 56
7 145813453 148118090 CNTNAP2 0.240707851877118 NA NA NA NA NA 0 26
7 7395834 7575484 COL28A1 0.0064045974812339 NA NA NA NA NA 0 286
7 129906667 129929638 CPA2 0.00204147135665505 NA NA NA NA NA 0 172
7 129932974 129964020 CPA4 0.360844126695477 NA NA NA NA NA 0 35
7 29034847 29235067 CPVL 0.00332694708736807 NA NA NA NA NA 0 301
7 65579591 65619555 CRCP 0.00271960332925808 NA NA NA NA NA 0 37
7 137559725 137686813 CREB3L2 0.00369455823254331 NA NA NA NA NA 0 245
7 86974997 87029111 CROT 0.0803257157614503 NA NA NA NA NA 0 16
7 148395006 148498128 CUL1 0.00177260970166747 NA NA NA NA NA 0 256
7 25159710 25164980 CYCS 0.00383289581158862 NA NA NA NA NA 0 251
7 99354604 99381888 CYP3A4 0.000708839425384879 NA NA NA NA NA 0 36
7 44084239 44109055 DBNL 0.0037321489510438 NA NA NA NA NA 0 143
7 50526134 50633154 DDC 0.00436076120385491 NA NA NA NA NA 0 182
7 14184674 15014402 DGKB 0.0038316581843619 NA NA NA NA NA 0 269
7 107531415 107572175 DLD 0.00705169709455116 NA NA NA NA NA 0 210
7 157128075 157210133 DNAJB6 0.00168923686659811 NA NA NA NA NA 0 243
7 108210012 108215294 DNAJB9 0.00229821397672429 NA NA NA NA NA 0 122
7 73095299 73148410 DNAJC30 0.0561911674110758 NA NA NA NA NA 0 16
7 55086714 55324313 EGFR 0.0601941663300162 NA NA NA NA NA 0 124
7 73588575 73662058 EIF4H 0.00443567994497213 NA NA NA NA NA 0 170
7 36893961 37488852 ELMO1 0.00318564493983859 NA NA NA NA NA 0 253
7 37723446 37991543 EPDR1 0.00372032931222716 NA NA NA NA NA 0 218
7 143087382 143105985 EPHA1 0.229663068326601 NA NA NA NA NA 0 15
7 100400187 100425121 EPHB4 0.0395015851541711 NA NA NA NA NA 0 128
7 142552792 142632056 EPHB6 0.146799256371519 NA NA NA NA NA 0 111
7 100318423 100321323 EPO 0.00265745596967839 NA NA NA NA NA 0 126
