chr p0 p1 gene R2 Zscore.classic p.classic beta_alt se_alt p_alt n_used_snp n_snp
12 121163538 121177811 ACADS 0.00173246336405697 NA NA NA NA NA 0 144
12 52345451 52390862 ACVR1B 0.00240564189363494 NA NA NA NA NA 0 234
12 52300692 52317145 ACVRL1 0.0556080691318074 NA NA NA NA NA 0 15
12 58118980 58135940 AGAP2 0.00464022252706224 NA NA NA NA NA 0 91
12 112204691 112247782 ALDH2 0.00166173913365223 NA NA NA NA NA 0 29
12 109525996 109531436 ALKBH2 0.00190904336558681 NA NA NA NA NA 0 160
12 47469490 47473734 AMIGO2 0.0189190578109987 NA NA NA NA NA 0 89
12 110810705 110841535 ANAPC7 0.00138438691924755 NA NA NA NA NA 0 44
12 99038919 99129204 APAF1 0.00210602033595193 NA NA NA NA NA 0 190
12 56754353 56756607 APOF 0.0530057930808014 NA NA NA NA NA 0 15
12 49329506 49351334 ARF3 0.0024241613836844 NA NA NA NA NA 0 125
12 15094951 15114662 ARHGDIB 0.0242731984730896 NA NA NA NA NA 0 160
12 58003963 58013162 ARHGEF25 0.0313298351373478 NA NA NA NA NA 0 42
12 101786898 101801598 ARL1 0.00276605989554812 NA NA NA NA NA 0 218
12 110872630 110888227 ARPC3 0.000419570243887778 NA NA NA NA NA 0 57
12 14978503 14996429 ART4 0.426522832082879 NA NA NA NA NA 0 15
12 57031959 57039798 ATP5B 0.00223073769164163 NA NA NA NA NA 0 113
12 122688090 122693499 B3GNT4 0.00120253762532817 NA NA NA NA NA 0 114
12 58017193 58027138 B4GALNT1 0.00241196248801498 NA NA NA NA NA 0 98
12 53693470 53700961 C12orf10 0.00113070567534796 NA NA NA NA NA 0 139
12 49726200 49730971 C1QL4 0.00148127300613489 NA NA NA NA NA 0 88
12 7187513 7245203 C1R 0.00197065907928771 NA NA NA NA NA 0 59
12 7242183 7261869 C1RL 0.00795460809879895 NA NA NA NA NA 0 53
12 7096351 7180195 C1S 0.012154298455518 NA NA NA NA NA 0 66
12 67663061 67713731 CAND1 0.00261843606746127 NA NA NA NA NA 0 194
12 54624724 54673886 CBX5 0.0034966715564223 NA NA NA NA NA 0 184
12 120427673 120532298 CCDC64 0.00248927955370435 NA NA NA NA NA 0 139
12 6554033 6560884 CD27 0.00406219810995392 NA NA NA NA NA 0 227
12 6896024 6929974 CD4 0.00840638240315543 NA NA NA NA NA 0 131
12 56119107 56123491 CD63 0.00114333369630203 NA NA NA NA NA 0 117
12 9905082 9913497 CD69 0.00204167768336905 NA NA NA NA NA 0 99
12 6308881 6347425 CD9 0.00174244698231747 NA NA NA NA NA 0 250
12 123745528 123756881 CDK2AP1 0.00143158818276811 NA NA NA NA NA 0 77
12 12867992 12875305 CDKN1B 0.00448267203661847 NA NA NA NA NA 0 286
12 51722227 51740463 CELA1 0.00305545305638628 NA NA NA NA NA 0 156
12 50523575 50561288 CERS5 0.00655598396434556 NA NA NA NA NA 0 135
12 133398773 133532890 CHFR 0.00572155851223091 NA NA NA NA NA 0 102
12 104849073 105155792 CHST11 0.143851352877623 NA NA NA NA NA 0 15
12 106631655 106698057 CKAP4 0.00197420046343777 NA NA NA NA NA 0 219
12 10103915 10148293 CLEC12A 0.429961601509742 NA NA NA NA NA 0 68
12 10138241 10166023 CLEC1B 0.131427581401803 NA NA NA NA NA 0 137
12 10051272 10084980 CLEC2A 0.00229173931276178 NA NA NA NA NA 0 137
12 10005583 10022735 CLEC2B 0.0037379418282588 NA NA NA NA NA 0 123
12 9817565 9848413 CLEC2D 0.000978902466782077 NA NA NA NA NA 0 76
12 10269376 10282857 CLEC7A 0.00383534637386139 NA NA NA NA NA 0 153
12 7282294 7311541 CLSTN3 0.000386296037987694 NA NA NA NA NA 0 61
12 41086244 41466220 CNTN1 0.115124934187553 NA NA NA NA NA 0 48
12 48366748 48398269 COL2A1 0.106959407577052 NA NA NA NA NA 0 18
12 69235977 69365350 CPM 0.0209498015125485 NA NA NA NA NA 0 237
12 94071151 94288616 CRADD 0.0113367866588213 NA NA NA NA NA 0 17
12 56665483 56694176 CS 0.00605052545975947 NA NA NA NA NA 0 121
12 77252495 77272840 CSRP2 0.00235048214682881 NA NA NA NA NA 0 158
12 109252708 109294819 DAO 0.000376762280730112 NA NA NA NA NA 0 187
12 91539025 91576900 DCN 0.00505266506346719 NA NA NA NA NA 0 98
12 57923885 57941114 DCTN2 0.00274341713775296 NA NA NA NA NA 0 103
12 57910371 57914300 DDIT3 0.00191663795182473 NA NA NA NA NA 0 104
12 49223547 49246625 DDX23 0.00211932351936571 NA NA NA NA NA 0 127
12 123237321 123255611 DENR 0.00355936730860524 NA NA NA NA NA 0 82
12 49483204 49488602 DHH 0.00103167901346458 NA NA NA NA NA 0 108
12 122692210 122712081 DIABLO 0.000449076231847358 NA NA NA NA NA 0 121
12 113494514 113535833 DTX1 0.00389883527124021 NA NA NA NA NA 0 166
12 12628829 12715317 DUSP16 0.00189760725960812 NA NA NA NA NA 0 16
12 89741009 89747048 DUSP6 0.00219441607194075 NA NA NA NA NA 0 145
12 120907653 120936296 DYNLL1 0.00200083502854129 NA NA NA NA NA 0 118
12 93164413 93323107 EEA1 0.00197196536337243 NA NA NA NA NA 0 197
12 104697517 104698980 EID3 0.0026627607573487 NA NA NA NA NA 0 243
12 124104953 124118313 EIF2B1 0.00809848753420581 NA NA NA NA NA 0 15
12 53399942 53435993 EIF4B 0.00806155758795347 NA NA NA NA NA 0 201
12 96588160 96663613 ELK3 0.00162352993484766 NA NA NA NA NA 0 211
12 48103517 48119350 ENDOU 0.00852118840481399 NA NA NA NA NA 0 228
12 7022909 7032861 ENO2 0.0117739646795507 NA NA NA NA NA 0 24
12 56473641 56497289 ERBB3 0.0189793690562771 NA NA NA NA NA 0 109
12 15066969 15092016 ERP27 0.00375214985618723 NA NA NA NA NA 0 158
12 112451120 112461255 ERP29 0.00207671147337973 NA NA NA NA NA 0 27
12 22778009 22843599 ETNK1 0.00219432930561611 NA NA NA NA NA 0 193
12 62102040 62672931 FAM19A2 0.00157080119501235 NA NA NA NA NA 0 162
12 4477393 4488894 FGF23 0.00824961217729457 NA NA NA NA NA 0 330
