chr p0 p1 gene R2 Zscore.classic p.classic beta_alt se_alt p_alt n_used_snp n_snp
5 148521046 148640105 ABLIM3 0.0087169257901688 NA NA NA NA NA 0 19
5 156822542 157002783 ADAM19 0.00063281531111741 NA NA NA NA NA 0 277
5 64444563 64777747 ADAMTS6 0.00108397385505133 NA NA NA NA NA 0 290
5 148651434 148721365 AFAP1L1 0.00235283878558017 NA NA NA NA NA 0 432
5 76325076 76361059 AGGF1 0.000750654365067099 NA NA NA NA NA 0 488
5 150480273 150537443 ANXA6 0.000407562509586473 NA NA NA NA NA 0 400
5 139937853 139973337 APBB3 0.000363791620523747 NA NA NA NA NA 0 195
5 53179775 53606412 ARL15 0.000425455372897619 NA NA NA NA NA 0 416
5 90664541 90679176 ARRDC3 0.000776830685581737 NA NA NA NA NA 0 202
5 78073032 78281910 ARSB 0.0103601641284268 NA NA NA NA NA 0 399
5 94890778 94940768 ARSK 0.00320393164391742 NA NA NA NA NA 0 298
5 151121877 151152093 ATOX1 0.00212242351096361 NA NA NA NA NA 0 292
5 177027101 177037348 B4GALT7 0.0873194998969196 NA NA NA NA NA 0 43
5 69966745 70863649 BDP1 0.000797357994548735 NA NA NA NA NA 0 207
5 78365540 78385289 BHMT2 0.000437818247172483 NA NA NA NA NA 0 349
5 180415845 180433727 BTNL3 0.000218774445900735 NA NA NA NA NA 0 378
5 180326077 180377906 BTNL8 0.0220113390928309 NA NA NA NA NA 0 369
5 180467225 180488523 BTNL9 0.000452099318130665 NA NA NA NA NA 0 378
5 34019553 34043937 C1QTNF3 0.0124244118012275 NA NA NA NA NA 0 349
5 2752245 2755508 C5orf38 0.00103513778937857 NA NA NA NA NA 0 778
5 147260289 147286101 C5orf46 0.00100872346940969 NA NA NA NA NA 0 332
5 126378250 126409184 C5orf63 0.000584908012488218 NA NA NA NA NA 0 307
5 41142336 41261540 C6 0.0319059614566141 NA NA NA NA NA 0 40
5 40909354 40983041 C7 0.108571038402778 NA NA NA NA NA 0 209
5 39284364 39424970 C9 0.0183934908890408 NA NA NA NA NA 0 311
5 149599054 149669854 CAMK2A 0.0015116264631912 NA NA NA NA NA 0 454
5 110559351 110830584 CAMK4 0.000641980891956317 NA NA NA NA NA 0 285
5 179105629 179157926 CANX 0.000964242867357539 NA NA NA NA NA 0 626
5 35904397 35938881 CAPSL 0.00119911568663705 NA NA NA NA NA 0 311
5 71014990 71016875 CARTPT 0.00105421023208699 NA NA NA NA NA 0 212
5 95860971 96115299 CAST 0.000749059737050107 NA NA NA NA NA 0 257
5 43376747 43412493 CCL28 0.00231337205160926 NA NA NA NA NA 0 149
5 68462837 68474072 CCNB1 0.000489457517811511 NA NA NA NA NA 0 227
5 86687311 86708836 CCNH 0.00200158494222711 NA NA NA NA NA 0 15
5 10250033 10266524 CCT5 0.00151074081485609 NA NA NA NA NA 0 598
5 140011313 140013286 CD14 0.0354644561960437 NA NA NA NA NA 0 143
5 149781200 149792492 CD74 0.00104828089227914 NA NA NA NA NA 0 433
5 21750782 22853731 CDH12 0.000366680180988407 NA NA NA NA NA 0 355
5 31193857 31329253 CDH6 0.000642040952235134 NA NA NA NA NA 0 540
5 89688078 89705603 CETN3 0.00357949281196867 NA NA NA NA NA 0 270
5 80529104 80562216 CKMT2 0.00121269159946117 NA NA NA NA NA 0 15
5 157212751 157286183 CLINT1 0.00159155832244739 NA NA NA NA NA 0 289
5 10275987 10308138 CMBL 0.0274686038094609 NA NA NA NA NA 0 547
5 177664619 178017556 COL23A1 0.000804171768228974 NA NA NA NA NA 0 662
5 74664311 74807963 COL4A3BP 0.00045297001001246 NA NA NA NA NA 0 370
5 175223313 175311023 CPLX2 0.00346121130526779 NA NA NA NA NA 0 537
5 76248538 76276983 CRHBP 0.107877702112058 NA NA NA NA NA 0 493
5 149432854 149492935 CSF1R 0.0165966382037162 NA NA NA NA NA 0 432
5 131409483 131411859 CSF2 0.00022862605404404 NA NA NA NA NA 0 127
5 134906373 134914969 CXCL14 0.000755633340999336 NA NA NA NA NA 0 329
5 10679342 10761384 DAP 0.000270466902980299 NA NA NA NA NA 0 582
5 134094469 134190823 DDX46 0.00038409099729178 NA NA NA NA NA 0 366
5 79922047 79950802 DHFR 0.000446771913333238 NA NA NA NA NA 0 398
5 61683081 61699766 DIMT1 0.000886797905957031 NA NA NA NA NA 0 252
5 138744279 138780180 DNAJC18 0.000407469158830104 NA NA NA NA NA 0 203
5 146770374 146889619 DPYSL3 0.00159507224466695 NA NA NA NA NA 0 339
5 83236373 83680611 EDIL3 0.00688651761568004 NA NA NA NA NA 0 396
5 106712590 107006596 EFNA5 0.0188899209229736 NA NA NA NA NA 0 348
5 38258511 38465123 EGFLAM 0.0243403298525313 NA NA NA NA NA 0 395
5 139927251 139929163 EIF4EBP3 0.000552342292448758 NA NA NA NA NA 0 188
5 95220802 95297775 ELL2 0.00149208741336273 NA NA NA NA NA 0 331
5 96096521 96143803 ERAP1 0.65536156107458 NA NA NA NA NA 0 276
5 96211643 96255420 ERAP2 0.69758682081251 NA NA NA NA NA 0 257
5 54273692 54318499 ESM1 0.0159237761360348 NA NA NA NA NA 0 297
5 159614374 159665742 FABP6 0.00133125464629968 NA NA NA NA NA 0 421
5 175874629 175937075 FAF2 0.00035618367399335 NA NA NA NA NA 0 397
5 16473147 16617167 FAM134B 0.00128940269260683 NA NA NA NA NA 0 489
5 92953775 93447404 FAM172A 0.000891075518051159 NA NA NA NA NA 0 15
5 99871009 99922445 FAM174A 0.000223958751470329 NA NA NA NA NA 0 162
5 154198051 154238812 FAXDC2 0.000869522419894989 NA NA NA NA NA 0 331
5 108083523 108532542 FER 0.00316494119178741 NA NA NA NA NA 0 352
5 141971743 142077617 FGF1 0.000894065478702927 NA NA NA NA NA 0 525
5 44303646 44389808 FGF10 0.000966278758761713 NA NA NA NA NA 0 132
5 170846660 170884627 FGF18 0.000574625704814023 NA NA NA NA NA 0 469
5 176513887 176525145 FGFR4 0.00106115623942203 NA NA NA NA NA 0 321
5 180028506 180076624 FLT4 0.010753550520243 NA NA NA NA NA 0 460
5 52776239 52782964 FST 0.000590884415044082 NA NA NA NA NA 0 327
5 132532147 132948255 FSTL4 0.0040231487671439 NA NA NA NA NA 0 422
5 121187650 121188519 FTMT 0.000968799263905763 NA NA NA NA NA 0 288
5 151150606 151192346 G3BP1 0.00230329639159945 NA NA NA NA NA 0 318
5 153570290 153800544 GALNT10 0.00187373171767146 NA NA NA NA NA 0 373
5 74323289 74326724 GCNT4 0.000580589447634469 NA NA NA NA NA 0 324
5 132196873 132202576 GDF9 0.000314090125558313 NA NA NA NA NA 0 328
5 37812779 37839788 GDNF 0.000386654884799459 NA NA NA NA NA 0 316
5 137588068 137610360 GFRA3 0.000507352211051603 NA NA NA NA NA 0 174
5 42423879 42721979 GHR 0.0301256752305024 NA NA NA NA NA 0 147
5 95087023 95158709 GLRX 0.00391274390544379 NA NA NA NA NA 0 341
5 150591711 150650001 GM2A 0.0453570506489019 NA NA NA NA NA 0 377
5 141371314 141392606 GNPDA1 0.0128918539121666 NA NA NA NA NA 0 413
5 54398476 54406080 GZMA 0.0370405799110226 NA NA NA NA NA 0 15
5 54320081 54330398 GZMK 0.0146106446689121 NA NA NA NA NA 0 314
5 82933624 83017432 HAPLN1 0.0207980659056467 NA NA NA NA NA 0 400
5 140052758 140071609 HARS 0.0013337200838739 NA NA NA NA NA 0 201
5 156456424 156486130 HAVCR1 0.0726243816439491 NA NA NA NA NA 0 258
5 156512843 156569880 HAVCR2 0.000670957231487677 NA NA NA NA NA 0 258
5 139712428 139726216 HBEGF 0.00308409196279311 NA NA NA NA NA 0 186
5 45259349 45696253 HCN1 0.00085053946708223 NA NA NA NA NA 0 96
5 73935848 74018472 HEXB 0.0533082708234983 NA NA NA NA NA 0 312
5 130494720 130507428 HINT1 0.00234360551264348 NA NA NA NA NA 0 23
5 176307870 176326333 HK3 0.00108821746388819 NA NA NA NA NA 0 298
5 74632154 74657929 HMGCR 0.00141860939923963 NA NA NA NA NA 0 313
5 43289497 43313614 HMGCS1 0.000649909232223195 NA NA NA NA NA 0 141
5 177631508 177638164 HNRNPAB 0.00563931355719903 NA NA NA NA NA 0 30
5 179041179 179061785 HNRNPH1 0.000701276446006719 NA NA NA NA NA 0 612
5 78668459 78810040 HOMER1 0.000559903549148861 NA NA NA NA NA 0 407
5 137890571 137911133 HSPA9 0.000419225501958385 NA NA NA NA NA 0 153
5 140026643 140042064 IK 0.00108689338964016 NA NA NA NA NA 0 184
5 158741791 158757895 IL12B 0.0853282528895692 NA NA NA NA NA 0 355
5 131991955 131996802 IL13 0.000477134572848554 NA NA NA NA NA 0 273
5 148750887 148783765 IL17B 0.00255726327485672 NA NA NA NA NA 0 447
5 131396222 131398897 IL3 0.000524029838643869 NA NA NA NA NA 0 131
5 55147207 55218678 IL31RA 0.000287820036119013 NA NA NA NA NA 0 369
5 132009678 132018368 IL4 0.000640095913070826 NA NA NA NA NA 0 286
5 131877136 131892530 IL5 0.00044919474289743 NA NA NA NA NA 0 259
5 55230923 55290821 IL6ST 0.0417011956802909 NA NA NA NA NA 0 353
5 35852797 35879705 IL7R 0.00441684385864459 NA NA NA NA NA 0 311
5 135227935 135231516 IL9 0.00416253879063409 NA NA NA NA NA 0 339
5 131817301 131826490 IRF1 0.000261422269323525 NA NA NA NA NA 0 246
5 50678921 50690564 ISL1 0.000200645992159475 NA NA NA NA NA 0 171
5 128430444 128449721 ISOC1 0.0156625791432415 NA NA NA NA NA 0 194
5 52285156 52390609 ITGA2 0.00380901890090316 NA NA NA NA NA 0 285
5 169780491 170163636 KCNIP1 0.00099403391897583 NA NA NA NA NA 0 603
5 132028320 132073330 KIF3A 0.000228742983963763 NA NA NA NA NA 0 302
5 132208014 132210738 LEAP2 0.0552687289903096 NA NA NA NA NA 0 37
5 135257968 135290723 LECT2 0.314973560886695 NA NA NA NA NA 0 345
5 38475065 38608456 LIFR 0.0277600109772408 NA NA NA NA NA 0 385
5 176758563 176778853 LMAN2 0.00750137544521656 NA NA NA NA NA 0 369
5 126112315 126172712 LMNB1 0.000974506361432701 NA NA NA NA NA 0 326
5 138204612 138211057 LRRTM2 0.00288090195870111 NA NA NA NA NA 0 152
5 89811428 89825401 LYSMD3 0.00074318670349288 NA NA NA NA NA 0 267
5 179660143 179719099 MAPK9 0.013607924485244 NA NA NA NA NA 0 584
5 162930120 162946342 MAT2B 0.00102352645407273 NA NA NA NA NA 0 363
5 88013975 88199922 MEF2C 0.00111202576219129 NA NA NA NA NA 0 209
5 126626523 126801429 MEGF10 0.000712014459752374 NA NA NA NA NA 0 325
5 180217541 180242652 MGAT1 0.0018961637679596 NA NA NA NA NA 0 402
5 179224597 179233952 MGAT4B 0.0729535707563513 NA NA NA NA NA 0 555
5 149865381 149937773 NDST1 0.0133859068735472 NA NA NA NA NA 0 388
5 52856463 52979168 NDUFS4 0.000837224001693687 NA NA NA NA NA 0 360
5 156887027 156901725 NIPAL4 0.000490003083722585 NA NA NA NA NA 0 271
5 175810949 175815976 NOP16 0.000680899460429799 NA NA NA NA NA 0 375
5 170814120 170838141 NPM1 0.000473018367696316 NA NA NA NA NA 0 478
5 139226364 139422884 NRG2 0.000417525124851665 NA NA NA NA NA 0 178
5 102884556 102898494 NUDT12 0.0669193035115652 NA NA NA NA NA 0 263
5 38845960 38945698 OSMR 0.0133156467724968 NA NA NA NA NA 0 399
5 131527531 131631008 P4HA2 0.000307486019214022 NA NA NA NA NA 0 179
5 43526369 43557860 PAIP1 0.000266212860139264 NA NA NA NA NA 0 165
5 102089685 102366809 PAM 0.276663826368672 NA NA NA NA NA 0 259
