chr p0 p1 gene R2 Zscore.classic p.classic beta_alt se_alt p_alt n_used_snp n_snp
11 130318869 130346532 ADAMTS15 0.00925791305019943 NA NA NA NA NA 0 527
11 130274820 130298888 ADAMTS8 0.122480184085479 NA NA NA NA NA 0 121
11 10326227 10328944 ADM 0.0193138061973981 NA NA NA NA NA 0 15
11 46698630 46722165 ARHGAP1 0.000764070396126189 NA NA NA NA NA 0 129
11 120207787 120360645 ARHGEF12 0.00119116449125561 NA NA NA NA NA 0 471
11 66112845 66115100 B4GAT1 0.0330388513434104 NA NA NA NA NA 0 137
11 102217942 102249401 BIRC2 0.00124712203582681 NA NA NA NA NA 0 313
11 118972908 118989252 C2CD2L 0.00230052054651052 NA NA NA NA NA 0 337
11 14988214 14993900 CALCA 0.00954690583654942 NA NA NA NA NA 0 144
11 104896170 104972158 CASP1 0.00124935215442885 NA NA NA NA NA 0 166
11 59596746 59612972 CBLIF 0.00307894085347987 NA NA NA NA NA 0 237
11 66360292 66373490 CCS 0.0963850399608835 NA NA NA NA NA 0 110
11 60869867 60895324 CD5 0.0162751751822014 NA NA NA NA NA 0 295
11 33719807 33757991 CD59 0.0346410214577842 NA NA NA NA NA 0 15
11 60739115 60787849 CD6 0.236603402800054 NA NA NA NA NA 0 24
11 616565 626078 CDHR5 0.211040232757086 NA NA NA NA NA 0 321
11 125825691 125933230 CDON 0.0247210459812044 NA NA NA NA NA 0 63
11 117185273 117283984 CEP164 0.00100454857698652 NA NA NA NA NA 0 496
11 74407474 74442430 CHRDL2 0.0513050016932452 NA NA NA NA NA 0 172
11 122943035 123065989 CLMP 0.0647383183478043 NA NA NA NA NA 0 60
11 98891683 100229616 CNTN5 0.198802099206068 NA NA NA NA NA 0 321
11 122709208 122743347 CRTAM 0.0713771374607724 NA NA NA NA NA 0 15
11 65779312 65780976 CST6 0.0185719272555925 NA NA NA NA NA 0 16
11 88026760 88070955 CTSC 0.273829076436603 NA NA NA NA NA 0 17
11 1773982 1785222 CTSD 0.0711369553126784 NA NA NA NA NA 0 29
11 66330934 66336312 CTSF 0.021425294442977 NA NA NA NA NA 0 15
11 46354455 46402104 DGKZ 0.000199487259024434 NA NA NA NA NA 0 170
11 11984653 12031316 DKK3 0.0862095857463066 NA NA NA NA NA 0 44
11 694438 727727 EPS8L2 0.0406812622926703 NA NA NA NA NA 0 49
11 124622026 124632186 ESAM 0.00990840268453361 NA NA NA NA NA 0 338
11 70049269 70053496 FADD 0.00713509242259293 NA NA NA NA NA 0 473
11 61560109 61564716 FEN1 0.00108772690461107 NA NA NA NA NA 0 283
11 69513000 69519410 FGF19 0.00119546214878609 NA NA NA NA NA 0 464
11 128556430 128683162 FLI1 0.00071830499852241 NA NA NA NA NA 0 513
11 71900602 71907345 FOLR1 0.00725001233322193 NA NA NA NA NA 0 89
11 71927645 71932994 FOLR2 0.00424539963267985 NA NA NA NA NA 0 18
11 71825915 71850936 FOLR3 0.00268501502832268 NA NA NA NA NA 0 16
11 68451247 68458643 GAL 0.00731292496048536 NA NA NA NA NA 0 271
11 67351066 67354131 GSTP1 0.0253498305489185 NA NA NA NA NA 0 15
11 118955575 118964259 HMBS 0.016971329342957 NA NA NA NA NA 0 16
11 118914898 118927913 HYOU1 0.0212927707277312 NA NA NA NA NA 0 57
11 117857063 117872196 IL10RA 0.00604290458701322 NA NA NA NA NA 0 23
11 112013974 112034840 IL18 0.0534934109224178 NA NA NA NA NA 0 15
11 71709587 71716761 IL18BP 0.00176265951611626 NA NA NA NA NA 0 242
11 71934745 71950149 INPPL1 0.00117772646559906 NA NA NA NA NA 0 239
11 111411005 111432264 LAYN 0.0590609393154298 NA NA NA NA NA 0 55
